id,date,lon,lat,depth,type,level,loc,incident,city,province
2831,2018-06-27 23:26:40,121.26,22.97,7,Ms,4.0,台湾台东,天然地震,台湾省,台湾省
2832,2018-06-23 16:38:17,76.94,39.51,24,ML,3.6,新疆伽师,天然地震,喀什地区,新疆维吾尔自治区
2833,2018-06-23 00:45:17,95.85,28.57,8,ML,3.1,西藏察隅,天然地震,林芝市,西藏自治区
2834,2018-06-21 03:18:56,122.21,24.1,9,Ms,4.3,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
2835,2018-06-19 07:45:02,78.4,35.89,13,ML,4.1,新疆皮山,天然地震,和田地区,新疆维吾尔自治区
2836,2018-06-17 11:12:13,94.92,38.87,15,Ms,4.5,甘肃阿克塞,天然地震,酒泉市,甘肃省
2837,2018-06-16 04:53:54,121.9,24.66,70,Ms,4.4,台湾宜兰海域,天然地震,中华人民共和国,中华人民共和国
2838,2018-06-14 23:11:40,84.0,29.77,7,ML,3.0,西藏仲巴,天然地震,日喀则市,西藏自治区
2839,2018-06-13 14:18:39,109.2,34.68,15,ML,3.1,陕西阎良,天然地震,西安市,陕西省
2840,2018-06-12 14:01:01,83.0,42.68,20,ML,3.0,新疆和静,天然地震,巴音郭楞蒙古自治州,新疆维吾尔自治区
2841,2018-06-12 11:46:32,86.82,42.37,6,ML,3.1,新疆和硕,天然地震,巴音郭楞蒙古自治州,新疆维吾尔自治区
2842,2018-06-12 04:52:29,121.74,23.95,11,Ms,4.4,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
2843,2018-06-11 23:42:06,121.75,23.95,11,Ms,4.2,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
2844,2018-06-10 09:29:33,106.85,40.16,6,ML,3.2,内蒙古阿拉善左旗,天然地震,阿拉善盟,内蒙古自治区
2845,2018-06-09 02:51:45,83.89,43.93,6,ML,3.4,新疆尼勒克,天然地震,伊犁哈萨克自治州,新疆维吾尔自治区
2846,2018-06-08 20:45:06,89.3,33.84,16,Ms,3.4,西藏双湖,天然地震,那曲市,西藏自治区
2847,2018-06-08 11:11:37,98.79,33.24,22,ML,3.1,四川石渠,天然地震,甘孜藏族自治州,四川省
2848,2018-06-07 22:07:27,82.7,41.66,5,Ms,4.1,新疆库车,天然地震,阿克苏地区,新疆维吾尔自治区
2849,2018-06-07 04:12:00,100.95,23.08,17,ML,3.0,云南宁洱,天然地震,普洱市,云南省
2850,2018-06-07 02:56:20,78.43,35.87,7,ML,3.3,新疆皮山,天然地震,和田地区,新疆维吾尔自治区
2851,2018-06-07 02:15:51,78.43,35.94,12,Ms,4.5,新疆皮山,天然地震,和田地区,新疆维吾尔自治区
2852,2018-06-06 22:50:59,75.8,37.49,5,ML,3.7,新疆塔什库尔干,天然地震,喀什地区,新疆维吾尔自治区
2853,2018-06-04 19:26:32,93.27,32.94,10,Ms,3.1,青海杂多,天然地震,玉树藏族自治州,青海省
2854,2018-06-03 08:37:26,111.71,21.88,16,ML,3.1,广东阳西,天然地震,阳江市,广东省
2855,2018-06-02 19:25:15,121.96,24.48,47,ML,3.1,台湾宜兰,天然地震,中华人民共和国,中华人民共和国
2856,2018-06-02 10:01:09,121.07,23.92,8,Ms,4.1,台湾南投,天然地震,台湾省,台湾省
2857,2018-06-02 01:43:25,121.53,23.93,11,Ms,4.1,台湾花莲,天然地震,台湾省,台湾省
2858,2018-05-31 17:19:27,124.73,45.24,7,ML,3.1,吉林松原,天然地震,松原市,吉林省
2859,2018-05-31 13:00:41,124.71,45.25,7,ML,3.5,吉林松原,天然地震,松原市,吉林省
2860,2018-05-31 09:03:17,121.34,22.8,5,Ms,4.8,台湾台东海域,天然地震,中华人民共和国,中华人民共和国
2861,2018-05-30 05:48:54,77.31,40.62,7,ML,3.2,新疆阿合奇,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
2862,2018-05-29 14:38:27,123.75,32.32,9,ML,3.7,黄海,天然地震,中华人民共和国,中华人民共和国
2863,2018-05-29 14:36:12,124.73,45.25,9,ML,3.7,吉林松原,天然地震,松原市,吉林省
2864,2018-05-29 06:37:54,78.91,36.82,23,ML,3.1,新疆皮山,天然地震,和田地区,新疆维吾尔自治区
2865,2018-05-28 01:50:52,124.69,45.31,10,Ms,5.7,吉林松原,天然地震,松原市,吉林省
2866,2018-05-27 17:27:26,89.29,34.01,8,ML,3.5,西藏双湖,天然地震,那曲市,西藏自治区
2867,2018-05-26 14:52:35,103.84,37.08,10,ML,3.5,甘肃景泰,天然地震,白银市,甘肃省
2868,2018-05-24 21:55:28,89.34,33.75,9,Ms,4.1,西藏尼玛,天然地震,那曲市,西藏自治区
2869,2018-05-21 21:20:31,100.74,21.95,20,ML,3.5,云南景洪,天然地震,西双版纳傣族自治州,云南省
2870,2018-05-21 18:51:01,81.29,33.22,8,Ms,3.3,西藏日土,天然地震,阿里地区,西藏自治区
2871,2018-05-20 07:12:36,100.76,21.97,10,Ms,4.1,云南景洪,天然地震,西双版纳傣族自治州,云南省
2872,2018-05-19 11:09:08,122.28,24.94,20,Ms,4.4,台湾宜兰海域,天然地震,中华人民共和国,中华人民共和国
2873,2018-05-18 02:40:28,103.96,27.41,4,ML,3.0,贵州威宁,天然地震,毕节市,贵州省
2874,2018-05-17 21:36:31,89.17,33.98,5,Ms,4.3,西藏双湖,天然地震,那曲市,西藏自治区
2875,2018-05-17 20:15:08,89.42,34.08,10,Ms,4.0,西藏安多,天然地震,那曲市,西藏自治区
2876,2018-05-16 16:46:41,102.27,29.19,10,Ms,4.3,四川石棉,天然地震,雅安市,四川省
2877,2018-05-16 16:46:12,102.31,29.23,10,Ms,4.5,四川石棉,天然地震,雅安市,四川省
2878,2018-05-16 16:44:02,102.26,29.2,11,ML,3.3,四川石棉,天然地震,雅安市,四川省
2879,2018-05-16 16:26:00,99.51,25.03,17,ML,3.4,云南昌宁,天然地震,保山市,云南省
2880,2018-05-16 01:48:00,89.47,33.83,6,Ms,3.4,西藏双湖,天然地震,那曲市,西藏自治区
2881,2018-05-15 21:01:38,106.78,39.87,21,ML,3.1,内蒙古鄂托克旗,天然地震,鄂尔多斯市,内蒙古自治区
2882,2018-05-15 10:36:57,84.5,42.0,16,ML,3.0,新疆轮台,天然地震,巴音郭楞蒙古自治州,新疆维吾尔自治区
2883,2018-05-15 05:29:55,88.1,29.2,6,Ms,3.9,西藏拉孜,天然地震,日喀则市,西藏自治区
2884,2018-05-14 10:35:37,77.04,36.92,103,ML,3.2,新疆叶城,天然地震,喀什地区,新疆维吾尔自治区
2885,2018-05-13 22:17:04,86.44,43.82,19,Ms,4.0,新疆呼图壁,天然地震,昌吉回族自治州,新疆维吾尔自治区
2886,2018-05-13 16:28:02,98.22,37.45,7,ML,3.6,青海天峻,天然地震,海西蒙古族藏族自治州,青海省
2887,2018-05-13 04:25:27,76.74,39.17,24,ML,3.0,新疆岳普湖,天然地震,喀什地区,新疆维吾尔自治区
2888,2018-05-12 12:17:45,121.74,23.83,43,ML,3.7,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
2889,2018-05-11 22:14:29,75.8,40.13,11,ML,3.2,新疆乌恰,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
2890,2018-05-11 04:01:52,87.51,28.5,8,Ms,3.9,西藏定日,天然地震,日喀则市,西藏自治区
2891,2018-05-11 00:24:57,75.11,38.76,7,ML,3.2,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
2892,2018-05-10 19:33:36,123.84,32.37,14,ML,3.4,黄海,天然地震,中华人民共和国,中华人民共和国
2893,2018-05-08 23:11:33,103.47,28.1,7,Ms,4.0,云南永善,天然地震,昭通市,云南省
2894,2018-05-08 08:44:09,75.74,40.11,11,Ms,4.2,新疆乌恰,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
2895,2018-05-08 01:31:42,89.01,44.32,13,ML,3.4,新疆吉木萨尔,天然地震,昌吉回族自治州,新疆维吾尔自治区
2896,2018-05-07 13:54:50,90.54,33.02,9,ML,3.1,西藏安多,天然地震,那曲市,西藏自治区
2897,2018-05-07 00:41:02,96.51,34.58,9,Ms,3.4,青海称多,天然地震,玉树藏族自治州,青海省
2898,2018-05-06 17:23:37,96.56,34.57,10,Ms,5.5,青海称多,天然地震,玉树藏族自治州,青海省
2899,2018-05-06 14:43:21,86.61,43.66,14,ML,3.4,新疆昌吉,天然地震,昌吉回族自治州,新疆维吾尔自治区
2900,2018-05-06 03:56:32,88.75,35.72,11,Ms,4.6,西藏双湖,天然地震,那曲市,西藏自治区
2901,2018-05-05 11:50:40,83.85,41.3,6,ML,3.1,新疆库车,天然地震,阿克苏地区,新疆维吾尔自治区
2902,2018-05-05 01:28:45,86.36,43.83,20,ML,3.3,新疆呼图壁,天然地震,昌吉回族自治州,新疆维吾尔自治区
2903,2018-05-05 00:45:49,86.68,43.69,26,ML,3.7,新疆呼图壁,天然地震,昌吉回族自治州,新疆维吾尔自治区
2904,2018-05-05 00:37:45,96.55,34.56,8,Ms,4.9,青海称多,天然地震,玉树藏族自治州,青海省
2905,2018-05-05 00:36:45,104.77,28.39,8,ML,3.6,四川珙县,天然地震,宜宾市,四川省
2906,2018-05-04 18:43:44,74.67,39.58,13,ML,3.2,新疆乌恰,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
2907,2018-05-04 14:46:34,86.46,43.81,21,ML,3.6,新疆呼图壁,天然地震,昌吉回族自治州,新疆维吾尔自治区
2908,2018-05-04 13:50:09,96.59,34.54,8,Ms,3.3,青海称多,天然地震,玉树藏族自治州,青海省
2909,2018-05-04 08:19:03,101.36,22.42,20,ML,3.7,云南景洪,天然地震,西双版纳傣族自治州,云南省
2910,2018-05-04 03:40:03,84.55,41.99,12,ML,3.0,新疆轮台,天然地震,巴音郭楞蒙古自治州,新疆维吾尔自治区
2911,2018-05-03 10:47:24,96.51,34.6,5,Ms,4.0,青海称多,天然地震,玉树藏族自治州,青海省
2912,2018-05-02 07:47:03,122.3,24.1,15,Ms,5.3,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
2913,2018-05-02 07:10:51,105.37,32.61,14,ML,3.3,四川青川,天然地震,广元市,四川省
2914,2018-05-02 04:28:44,102.7,28.5,14,ML,3.2,四川越西,天然地震,凉山彝族自治州,四川省
2915,2018-05-01 11:14:46,86.7,43.64,20,Ms,4.4,新疆昌吉,天然地震,昌吉回族自治州,新疆维吾尔自治区
2916,2018-04-29 15:02:36,121.03,22.26,7,Ms,4.3,台湾台东海域,天然地震,中华人民共和国,中华人民共和国
2917,2018-04-27 13:55:54,121.03,22.35,17,Ms,4.2,台湾台东海域,天然地震,中华人民共和国,中华人民共和国
2918,2018-04-26 13:44:23,120.97,22.46,14,Ms,4.0,台湾台东海域,天然地震,中华人民共和国,中华人民共和国
2919,2018-04-25 09:15:09,76.97,39.99,41,ML,3.4,新疆阿图什,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
2920,2018-04-24 01:10:30,122.44,24.04,13,Ms,4.4,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
2921,2018-04-23 03:16:02,87.8,35.34,6,Ms,4.2,西藏双湖,天然地震,那曲市,西藏自治区
2922,2018-04-23 01:46:37,124.73,45.25,10,ML,3.5,吉林松原,天然地震,松原市,吉林省
2923,2018-04-21 18:56:54,121.67,23.11,9,Ms,4.1,台湾台东海域,天然地震,中华人民共和国,中华人民共和国
2924,2018-04-21 05:14:26,104.13,31.73,19,ML,3.3,四川茂县,天然地震,阿坝藏族羌族自治州,四川省
2925,2018-04-21 00:02:12,93.41,39.3,3,ML,3.2,甘肃阿克塞,天然地震,酒泉市,甘肃省
2926,2018-04-20 13:25:06,122.44,24.35,39,ML,3.1,台湾宜兰海域,天然地震,中华人民共和国,中华人民共和国
2927,2018-04-20 06:52:36,80.37,31.32,33,Ms,3.6,西藏噶尔,天然地震,阿里地区,西藏自治区
2928,2018-04-18 19:08:32,84.15,29.72,7,ML,3.0,西藏仲巴,天然地震,日喀则市,西藏自治区
2929,2018-04-18 04:02:29,120.49,23.44,11,ML,3.0,台湾嘉义,天然地震,台湾省,台湾省
2930,2018-04-16 23:47:31,74.31,39.78,8,ML,3.8,新疆乌恰,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
2931,2018-04-16 21:48:58,121.39,23.05,16,Ms,4.4,台湾台东海域,天然地震,中华人民共和国,中华人民共和国
2932,2018-04-15 22:46:33,105.38,29.37,7,ML,3.2,四川隆昌,天然地震,内江市,四川省
2933,2018-04-15 22:11:57,120.63,23.35,8,ML,3.0,台湾嘉义,天然地震,台湾省,台湾省
2934,2018-04-13 18:16:53,103.2,31.02,21,ML,3.2,四川汶川,天然地震,阿坝藏族羌族自治州,四川省
2935,2018-04-13 15:08:47,83.84,41.3,9,ML,3.0,新疆库车,天然地震,阿克苏地区,新疆维吾尔自治区
2936,2018-04-13 03:51:51,80.5,31.48,30,Ms,3.7,西藏噶尔,天然地震,阿里地区,西藏自治区
2937,2018-04-13 00:24:49,89.77,35.25,8,Ms,3.6,青海治多,天然地震,玉树藏族自治州,青海省
2938,2018-04-12 18:41:49,77.2,40.44,6,Ms,4.5,新疆阿图什,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
2939,2018-04-11 15:39:30,121.61,22.78,15,ML,3.5,台湾台东海域,天然地震,中华人民共和国,中华人民共和国
2940,2018-04-10 16:47:03,119.91,42.33,16,ML,3.1,内蒙古敖汉旗,天然地震,赤峰市,内蒙古自治区
2941,2018-04-10 12:51:26,101.38,21.92,13,ML,3.1,云南勐腊,天然地震,西双版纳傣族自治州,云南省
2942,2018-04-09 09:58:23,83.53,32.23,7,Ms,3.8,西藏改则,天然地震,阿里地区,西藏自治区
2943,2018-04-09 01:53:30,74.04,39.48,13,ML,3.1,新疆乌恰,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
2944,2018-04-06 23:55:07,117.75,31.21,7,ML,3.5,安徽无为,天然地震,芜湖市,安徽省
2945,2018-04-05 23:07:57,87.78,41.07,6,Ms,4.6,新疆尉犁,天然地震,巴音郭楞蒙古自治州,新疆维吾尔自治区
2946,2018-04-03 22:39:29,76.71,40.33,6,ML,3.3,新疆阿图什,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
2947,2018-04-03 16:14:39,74.33,39.72,15,Ms,4.8,新疆乌恰,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
2948,2018-04-02 12:36:09,79.37,40.09,30,ML,3.5,新疆巴楚,天然地震,喀什地区,新疆维吾尔自治区
2949,2018-04-02 00:02:03,120.82,23.88,15,ML,3.4,台湾南投,天然地震,台湾省,台湾省
2950,2018-04-01 21:10:13,101.74,25.2,11,ML,3.7,云南禄丰,天然地震,楚雄彝族自治州,云南省
2951,2018-04-01 10:29:16,81.55,44.58,7,ML,3.1,新疆博乐,天然地震,博尔塔拉蒙古自治州,新疆维吾尔自治区
2952,2018-04-01 09:18:34,85.51,42.1,9,Ms,4.1,新疆库尔勒,天然地震,巴音郭楞蒙古自治州,新疆维吾尔自治区
2953,2018-03-31 17:26:33,90.47,32.83,7,Ms,4.1,西藏安多,天然地震,那曲市,西藏自治区
2954,2018-03-31 08:09:19,74.96,39.83,18,ML,3.0,新疆乌恰,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
2955,2018-03-31 03:18:41,81.03,42.16,12,ML,4.2,新疆拜城,天然地震,阿克苏地区,新疆维吾尔自治区
2956,2018-03-30 11:15:13,76.87,39.48,25,ML,3.1,新疆伽师,天然地震,喀什地区,新疆维吾尔自治区
2957,2018-03-30 09:28:13,104.55,29.5,13,ML,3.1,四川威远,天然地震,内江市,四川省
2958,2018-03-29 08:17:50,120.96,24.11,10,Ms,5.0,台湾南投,天然地震,台湾省,台湾省
2959,2018-03-28 18:29:56,122.0,24.67,73,ML,3.9,台湾宜兰海域,天然地震,中华人民共和国,中华人民共和国
2960,2018-03-25 08:40:38,105.46,28.93,6,ML,3.3,四川泸州,天然地震,泸州市,四川省
2961,2018-03-24 09:35:25,83.43,41.15,18,ML,3.0,新疆库车,天然地震,阿克苏地区,新疆维吾尔自治区
2962,2018-03-22 22:27:50,120.66,23.59,8,Ms,4.3,台湾云林,天然地震,台湾省,台湾省
2963,2018-03-21 05:23:16,83.76,32.58,14,Ms,3.9,西藏改则,天然地震,阿里地区,西藏自治区
2964,2018-03-20 18:34:35,84.93,38.09,6,ML,3.1,新疆且末,天然地震,巴音郭楞蒙古自治州,新疆维吾尔自治区
2965,2018-03-20 17:22:55,120.53,23.33,14,Ms,5.1,台湾台南,天然地震,台湾省,台湾省
2966,2018-03-20 04:44:04,111.71,21.87,16,ML,3.7,广东阳西,天然地震,阳江市,广东省
2967,2018-03-19 23:20:38,82.66,41.95,7,Ms,4.1,新疆拜城,天然地震,阿克苏地区,新疆维吾尔自治区
2968,2018-03-19 06:23:26,82.63,41.97,18,ML,3.2,新疆拜城,天然地震,阿克苏地区,新疆维吾尔自治区
2969,2018-03-18 15:15:05,111.79,36.51,27,ML,3.3,山西霍州,天然地震,临汾市,山西省
2970,2018-03-18 05:28:04,83.68,41.22,8,ML,3.4,新疆库车,天然地震,阿克苏地区,新疆维吾尔自治区
2971,2018-03-18 03:31:00,104.7,28.12,10,ML,3.3,四川筠连,天然地震,宜宾市,四川省
2972,2018-03-17 16:05:11,84.86,44.34,6,ML,3.2,新疆克拉玛依,天然地震,克拉玛依市,新疆维吾尔自治区
2973,2018-03-15 14:01:01,104.78,29.57,12,ML,3.4,四川威远,天然地震,内江市,四川省
2974,2018-03-14 18:48:44,121.99,24.1,5,Ms,4.6,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
2975,2018-03-14 11:15:04,98.84,25.08,18,ML,3.6,云南保山,天然地震,保山市,云南省
2976,2018-03-12 20:14:28,87.39,30.92,7,ML,3.2,西藏尼玛,天然地震,那曲市,西藏自治区
2977,2018-03-12 14:33:16,75.05,38.35,136,ML,3.4,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
2978,2018-03-11 08:19:18,82.41,41.95,6,ML,3.5,新疆拜城,天然地震,阿克苏地区,新疆维吾尔自治区
2979,2018-03-06 17:42:08,121.86,24.7,13,ML,3.7,台湾宜兰海域,天然地震,中华人民共和国,中华人民共和国
2980,2018-03-05 17:39:43,75.33,40.03,8,ML,3.0,新疆乌恰,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
2981,2018-03-05 06:49:57,124.71,45.3,10,Ms,4.2,吉林前郭,天然地震,松原市,吉林省
2982,2018-03-04 01:35:50,121.85,24.22,9,Ms,4.6,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
2983,2018-03-03 21:18:33,93.48,39.35,11,ML,3.1,甘肃阿克塞,天然地震,酒泉市,甘肃省
2984,2018-03-03 02:07:10,83.86,41.31,14,ML,3.0,新疆库车,天然地震,阿克苏地区,新疆维吾尔自治区
2985,2018-03-02 01:27:15,87.71,30.27,7,Ms,4.7,西藏谢通门,天然地震,日喀则市,西藏自治区
2986,2018-03-01 00:35:18,76.33,38.54,7,ML,3.1,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
2987,2018-02-28 20:41:14,89.04,33.61,6,Ms,3.5,西藏双湖,天然地震,那曲市,西藏自治区
2988,2018-02-27 21:42:30,103.46,31.6,18,ML,3.5,四川理县,天然地震,阿坝藏族羌族自治州,四川省
2989,2018-02-27 03:00:53,102.13,29.4,18,ML,3.2,四川石棉,天然地震,雅安市,四川省
2990,2018-02-26 05:30:13,75.09,40.16,9,ML,3.2,新疆乌恰,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
2991,2018-02-26 02:28:38,121.84,24.3,10,Ms,5.1,台湾宜兰海域,天然地震,中华人民共和国,中华人民共和国
2992,2018-02-24 17:55:33,101.54,30.48,17,ML,3.5,四川道孚,天然地震,甘孜藏族自治州,四川省
2993,2018-02-22 08:10:48,101.55,30.46,19,ML,3.6,四川道孚,天然地震,甘孜藏族自治州,四川省
2994,2018-02-22 07:10:38,121.58,23.56,10,Ms,4.9,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
2995,2018-02-20 22:09:57,100.77,24.46,7,Ms,4.3,云南景东,天然地震,普洱市,云南省
2996,2018-02-19 22:47:00,121.54,24.6,55,Ms,4.4,台湾宜兰,天然地震,台湾省,台湾省
2997,2018-02-19 03:21:49,121.14,23.89,27,ML,3.5,台湾南投,天然地震,台湾省,台湾省
2998,2018-02-18 11:44:12,105.02,32.28,20,Ms,4.1,四川青川,天然地震,广元市,四川省
2999,2018-02-17 18:14:12,87.54,38.33,21,ML,3.8,新疆若羌,天然地震,巴音郭楞蒙古自治州,新疆维吾尔自治区
3000,2018-02-17 17:06:36,121.38,22.64,18,ML,3.4,台湾台东海域,天然地震,中华人民共和国,中华人民共和国
3001,2018-02-15 18:17:24,82.23,35.87,8,Ms,4.4,新疆于田,天然地震,和田地区,新疆维吾尔自治区
3002,2018-02-15 11:27:40,99.97,27.23,16,ML,3.3,云南香格里拉,天然地震,迪庆藏族自治州,云南省
3003,2018-02-15 07:58:52,86.9,34.95,10,Ms,4.7,西藏尼玛,天然地震,那曲市,西藏自治区
3004,2018-02-15 06:30:54,73.68,39.41,8,ML,3.2,新疆阿克陶,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3005,2018-02-15 02:27:32,121.94,24.14,5,Ms,4.2,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3006,2018-02-15 01:14:33,81.59,43.94,25,ML,3.2,新疆伊宁,天然地震,伊犁哈萨克自治州,新疆维吾尔自治区
3007,2018-02-14 13:23:26,73.97,39.76,8,ML,3.2,新疆乌恰,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3008,2018-02-14 08:21:45,121.64,23.87,6,Ms,3.9,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3009,2018-02-13 17:32:04,96.77,36.91,9,ML,3.4,青海都兰,天然地震,海西蒙古族藏族自治州,青海省
3010,2018-02-13 15:21:37,74.31,39.69,14,ML,3.1,新疆乌恰,天然地震,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区
3011,2018-02-12 18:31:37,116.67,39.37,20,Ms,4.2,河北永清,天然地震,廊坊市,河北省
3012,2018-02-11 21:12:23,87.7,30.3,5,ML,3.1,西藏谢通门,天然地震,日喀则市,西藏自治区
3013,2018-02-11 15:39:07,121.64,23.89,7,ML,3.3,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3014,2018-02-10 15:48:49,121.86,24.25,10,Ms,4.3,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3015,2018-02-10 06:17:44,89.87,32.42,6,Ms,3.6,西藏双湖,天然地震,那曲市,西藏自治区
3016,2018-02-10 02:43:09,121.9,23.98,12,Ms,4.6,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3017,2018-02-09 22:58:06,100.92,22.32,12,Ms,4.9,云南景洪,天然地震,西双版纳傣族自治州,云南省
3018,2018-02-09 19:00:37,111.53,32.82,6,Ms,4.1,河南淅川,天然地震,南阳市,河南省
3019,2018-02-09 10:14:02,121.68,23.91,23,Ms,4.0,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3020,2018-02-09 04:58:47,93.29,32.71,6,Ms,4.2,青海杂多,天然地震,玉树藏族自治州,青海省
3021,2018-02-09 04:56:28,87.65,30.34,7,ML,3.1,西藏谢通门,天然地震,日喀则市,西藏自治区
3022,2018-02-09 03:11:05,121.85,24.12,7,Ms,4.2,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3023,2018-02-08 21:28:16,92.48,43.83,6,ML,3.6,新疆巴里坤,天然地震,哈密市,新疆维吾尔自治区
3024,2018-02-08 11:15:25,121.67,23.96,5,Ms,4.0,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3025,2018-02-08 11:06:04,121.67,23.93,8,Ms,4.7,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3026,2018-02-08 08:54:15,121.61,23.89,8,Ms,5.2,台湾花莲海域,天然地震,台湾省,台湾省
3027,2018-02-07 23:21:29,121.8,24.1,13,Ms,6.4,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3028,2018-02-07 22:19:20,121.77,23.93,9,Ms,4.9,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3029,2018-02-07 21:06:41,121.72,24.08,11,Ms,5.1,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3030,2018-02-07 19:13:06,121.75,24.0,13,Ms,5.2,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3031,2018-02-07 18:19:47,121.76,24.18,11,ML,3.6,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3032,2018-02-07 13:07:38,121.83,23.91,8,Ms,4.5,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3033,2018-02-07 11:36:16,121.81,24.04,7,Ms,5.0,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3034,2018-02-07 10:18:01,121.8,24.02,7,Ms,5.1,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3035,2018-02-07 07:43:52,121.59,24.0,14,Ms,4.8,台湾花莲,天然地震,台湾省,台湾省
3036,2018-02-07 07:24:08,121.61,23.97,4,ML,3.3,台湾花莲海域,天然地震,台湾省,台湾省
3037,2018-02-07 07:11:44,121.62,24.32,3,Ms,4.7,台湾花莲,天然地震,台湾省,台湾省
3038,2018-02-07 04:56:23,121.66,24.07,8,Ms,4.8,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3039,2018-02-07 03:36:37,121.71,24.01,11,Ms,4.9,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3040,2018-02-07 03:15:30,121.7,24.15,10,Ms,6.2,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3041,2018-02-07 03:01:10,121.72,24.04,11,ML,3.0,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3042,2018-02-07 02:07:40,121.75,24.1,10,Ms,5.5,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3043,2018-02-07 02:00:14,121.7,24.15,10,Ms,5.6,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3044,2018-02-07 01:50:51,121.66,23.93,9,ML,3.5,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3045,2018-02-07 00:26:44,121.79,23.95,8,ML,3.4,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3046,2018-02-07 00:17:58,121.62,23.99,7,ML,4.1,台湾花莲,天然地震,台湾省,台湾省
3047,2018-02-06 23:50:41,121.65,24.1,10,Ms,6.8,台湾花莲县附近海域,天然地震,中华人民共和国,中华人民共和国
3048,2018-02-06 16:36:48,121.86,24.01,8,Ms,4.7,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3049,2018-02-06 16:26:41,121.67,24.09,8,Ms,4.2,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3050,2018-02-06 13:09:13,121.83,24.18,10,Ms,4.9,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3051,2018-02-06 08:35:09,121.82,24.09,6,ML,3.1,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3052,2018-02-06 01:37:11,121.94,24.14,6,ML,3.5,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3053,2018-02-06 00:32:06,121.87,24.06,9,ML,3.4,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
3054,2018-02-05 23:58:41,121.82,24.14,8,Ms,5.2,台湾花莲海域,天然地震,中华人民共和国,中华人民共和国
